,tweet_id,retweet_count,favorite_count
1853,675047298674663426,297,991
1854,675015141583413248,1097,2534
1855,675006312288268288,208,918
1856,675003128568291329,429,1463
1857,674999807681908736,1021,2095
1858,674805413498527744,333,804
1859,674800520222154752,792,2821
1860,674793399141146624,1007,2341
1861,674790488185167872,229,1034
1862,674788554665512960,194,757
1863,674781762103414784,1106,1879
1864,674774481756377088,434,1033
1865,674767892831932416,724,1698
1866,674764817387900928,216,740
1867,674754018082705410,405,1274
1868,674752233200820224,425,1364
1869,674743008475090944,502,1308
1870,674742531037511680,47,449
1871,674739953134403584,356,1021
1872,674737130913071104,81,607
1873,674690135443775488,437,1071
1874,674670581682434048,599,1510
1875,674664755118911488,223,855
1876,674646392044941312,451,1346
1877,674644256330530816,254,972
1878,674638615994089473,541,1575
1879,674632714662858753,532,1401
1880,674606911342424069,92,874
1881,674468880899788800,1881,5834
1882,674447403907457024,331,994
1883,674436901579923456,360,1037
1884,674422304705744896,497,1340
1885,674416750885273600,126,648
1886,674410619106390016,425,1129
1887,674394782723014656,524,1406
1888,674372068062928900,292,799
1889,674330906434379776,70,533
1890,674318007229923329,477,1317
1891,674307341513269249,6386,10622
1892,674291837063053312,5399,13722
1893,674271431610523648,677,1455
1894,674269164442398721,213,854
1895,674265582246694913,775,1520
1896,674262580978937856,417,1232
1897,674255168825880576,497,1358
1898,674082852460433408,151,715
1899,674075285688614912,261,932
1900,674063288070742018,2005,5956
1901,674053186244734976,1193,3082
1902,674051556661161984,455,1354
1903,674045139690631169,595,1317
1904,674042553264685056,116,672
1905,674038233588723717,393,1031
1906,674036086168010753,189,802
1907,674024893172875264,1133,1660
1908,674019345211760640,283,1059
1909,674014384960745472,590,1458
1910,674008982932058114,325,1124
1911,673956914389192708,881,1824
1912,673919437611909120,342,1097
1913,673906403526995968,1520,2965
1914,673887867907739649,235,881
1915,673716320723169284,696,2892
1916,673715861853720576,1898,3292
1917,673711475735838725,276,975
1918,673709992831262724,246,789
1919,673708611235921920,262,998
1920,673707060090052608,359,1031
1921,673705679337693185,379,1179
1922,673700254269775872,525,1339
1923,673697980713705472,1796,3678
1924,673689733134946305,595,1626
1925,673688752737402881,455,1178
1926,673686845050527744,400,1342
1927,673680198160809984,431,1275
1928,673662677122719744,342,1172
1929,673656262056419329,217,676
1930,673636718965334016,334,1028
1931,673612854080196609,667,1493
1932,673583129559498752,332,1111
1933,673580926094458881,254,777
1934,673576835670777856,518,1288
1935,673363615379013632,279,964
1936,673359818736984064,616,1349
1937,673355879178194945,527,1405
1938,673352124999274496,498,1560
1939,673350198937153538,195,712
1940,673345638550134785,1164,2334
1941,673343217010679808,246,906
1942,673342308415348736,523,1188
1943,673320132811366400,7206,12498
1944,673317986296586240,228,821
1945,673295268553605120,2907,7009
1946,673270968295534593,333,998
1947,673240798075449344,651,1331
1948,673213039743795200,770,2069
1949,673148804208660480,577,1578
1950,672997845381865473,656,1842
1951,672995267319328768,268,882
1952,672988786805112832,266,914
1953,672984142909456390,506,1175
1954,672980819271634944,932,1700
1955,672975131468300288,826,1562
1956,672970152493887488,328,881
1957,672968025906282496,496,1238
1958,672964561327235073,589,1321
1959,672902681409806336,455,1280
1960,672898206762672129,388,843
1961,672884426393653248,775,1433
1962,672877615439593473,325,955
1963,672834301050937345,528,1215
1964,672828477930868736,449,1160
1965,672640509974827008,289,914
1966,672622327801233409,442,1198
1967,672614745925664768,534,1135
1968,672609152938721280,356,1024
1969,672604026190569472,364,1028
1970,672594978741354496,563,1233
1971,672591762242805761,305,883
1972,672591271085670400,174,666
1973,672538107540070400,334,946
1974,672523490734551040,151,583
1975,672488522314567680,398,1035
1976,672482722825261057,545,1044
1977,672481316919734272,120,671
1978,672475084225949696,647,1348
1979,672466075045466113,483,1255
1980,672272411274932228,3088,5975
1981,672267570918129665,564,1377
1982,672264251789176834,307,1052
1983,672256522047614977,1407,2626
1984,672254177670729728,681,1331
1985,672248013293752320,552,1608
1986,672245253877968896,143,630
1987,672239279297454080,297,837
1988,672231046314901505,928,1695
1989,672222792075620352,193,732
1990,672205392827572224,1049,2086
1991,672169685991993344,336,948
1992,672160042234327040,328,816
1993,672139350159835138,637,1617
1994,672125275208069120,1046,2216
1995,672095186491711488,339,924
1996,672082170312290304,336,878
1997,672068090318987265,467,1197
1998,671896809300709376,3841,7904
1999,671891728106971137,518,1217
2000,671882082306625538,1276,3241
2001,671879137494245376,607,1310
2002,671874878652489728,506,1165
2003,671866342182637568,447,1045
2004,671855973984772097,398,834
2005,671789708968640512,3173,6575
2006,671768281401958400,452,1111
2007,671763349865160704,825,1549
2008,671744970634719232,707,1259
2009,671743150407421952,217,700
2010,671735591348891648,692,1339
2011,671729906628341761,3978,7894
2012,671561002136281088,6638,11891
2013,671550332464455680,192,842
2014,671547767500775424,538,1253
2015,671544874165002241,954,1819
2016,671542985629241344,518,1014
2017,671538301157904385,352,865
2018,671536543010570240,371,1094
2019,671533943490011136,530,944
2020,671528761649688577,235,779
2021,671520732782923777,487,1294
2022,671518598289059840,272,877
2023,671511350426865664,642,1475
2024,671504605491109889,3284,6482
2025,671497587707535361,415,860
2026,671488513339211776,439,930
2027,671486386088865792,180,533
2028,671485057807351808,213,710
2029,671390180817915904,685,1335
2030,671362598324076544,270,1031
2031,671357843010908160,143,371
2032,671355857343524864,111,448
2033,671347597085433856,388,881
2034,671186162933985280,190,672
2035,671182547775299584,307,1028
2036,671166507850801152,313,810
2037,671163268581498880,1013,1525
2038,671159727754231808,73,332
2039,671154572044468225,201,657
2040,671151324042559489,139,617
2041,671147085991960577,200,617
2042,671141549288370177,597,1070
2043,671138694582165504,369,857
2044,671134062904504320,174,687
2045,671122204919246848,2297,3221
2046,671115716440031232,712,1267
2047,671109016219725825,397,1063
2048,670995969505435648,265,1023
2049,670842764863651840,7946,22927
2050,670840546554966016,177,544
2051,670838202509447168,631,1027
2052,670833812859932673,113,403
2053,670832455012716544,196,675
2054,670826280409919488,3703,5107
2055,670823764196741120,169,716
2056,670822709593571328,88,562
2057,670815497391357952,1401,2931
2058,670811965569282048,245,1045
2059,670807719151067136,449,1082
2060,670804601705242624,875,1823
2061,670803562457407488,83,318
2062,670797304698376195,212,687
2063,670792680469889025,249,776
2064,670789397210615808,219,613
2065,670786190031921152,183,556
2066,670783437142401025,351,771
2067,670782429121134593,702,1430
2068,670780561024270336,266,735
2069,670778058496974848,67,310
2070,670764103623966721,387,1007
2071,670755717859713024,96,404
2072,670733412878163972,469,893
2073,670727704916926465,328,776
2074,670717338665226240,439,1102
2075,670704688707301377,341,726
2076,670691627984359425,221,547
2077,670679630144274432,256,695
2078,670676092097810432,37,227
2079,670668383499735048,4560,9904
2080,670474236058800128,677,1406
2081,670468609693655041,80,334
2082,670465786746662913,500,904
2083,670452855871037440,188,512
2084,670449342516494336,594,1120
2085,670444955656130560,1811,6271
2086,670442337873600512,185,599
2087,670435821946826752,469,983
2088,670434127938719744,589,1318
2089,670433248821026816,103,308
2090,670428280563085312,563,1292
2091,670427002554466305,146,487
2092,670421925039075328,579,1216
2093,670420569653809152,287,574
2094,670417414769758208,299,533
2095,670411370698022913,816,1873
2096,670408998013820928,200,514
2097,670403879788544000,141,397
2098,670385711116361728,190,521
2099,670374371102445568,248,697
2100,670361874861563904,60,308
2101,670338931251150849,101,400
2102,670319130621435904,1116,3617
2103,670303360680108032,120,405
2104,670290420111441920,261,646
2105,670093938074779648,303,952
2106,670086499208155136,229,649
2107,670079681849372674,1115,2051
2108,670073503555706880,717,1448
2109,670069087419133954,217,579
2110,670061506722140161,303,701
2111,670055038660800512,296,615
2112,670046952931721218,159,600
2113,670040295598354432,103,700
2114,670037189829525505,253,553
2115,670003130994700288,84,310
2116,669993076832759809,75,300
2117,669972011175813120,141,412
2118,669970042633789440,50,283
2119,669942763794931712,145,466
2120,669926384437997569,88,352
2121,669923323644657664,53,218
2122,669753178989142016,366,738
2123,669749430875258880,60,241
2124,669684865554620416,80,473
2125,669683899023405056,100,353
2126,669682095984410625,124,329
2127,669680153564442624,264,622
2128,669661792646373376,389,749
2129,669625907762618368,1653,3269
2130,669603084620980224,334,889
2131,669597912108789760,139,477
2132,669583744538451968,848,1382
2133,669573570759163904,127,404
2134,669571471778410496,927,1472
2135,669567591774625800,48,219
2136,669564461267722241,110,363
2137,669393256313184256,66,332
2138,669375718304980992,660,1224
2139,669371483794317312,162,454
2140,669367896104181761,138,424
2141,669363888236994561,208,581
2142,669359674819481600,110,346
2143,669354382627049472,1164,2501
2144,669353438988365824,239,583
2145,669351434509529089,166,401
2146,669328503091937280,381,940
2147,669327207240699904,112,533
2148,669324657376567296,192,457
2149,669216679721873412,367,1102
2150,669214165781868544,146,401
2151,669203728096960512,427,932
2152,669037058363662336,284,608
2153,669015743032369152,342,686
2154,669006782128353280,221,540
2155,669000397445533696,5798,19365
2156,668994913074286592,204,408
2157,668992363537309700,311,687
2158,668989615043424256,303,624
2159,668988183816871936,421,835
2160,668986018524233728,149,510
2161,668981893510119424,276,503
2162,668979806671884288,317,737
2163,668975677807423489,529,1207
2164,668967877119254528,21,135
2165,668960084974809088,223,654
2166,668955713004314625,65,255
2167,668932921458302977,53,238
2168,668902994700836864,91,296
2169,668892474547511297,135,371
2170,668872652652679168,277,491
2171,668852170888998912,147,423
2172,668826086256599040,122,396
2173,668815180734689280,236,517
2174,668779399630725120,341,664
2175,668655139528511488,201,488
2176,668645506898350081,480,808
2177,668643542311546881,471,809
2178,668641109086707712,492,985
2179,668636665813057536,451,959
2180,668633411083464705,1455,2578
2181,668631377374486528,293,657
2182,668627278264475648,100,290
2183,668625577880875008,118,352
2184,668623201287675904,685,1307
2185,668620235289837568,36,184
2186,668614819948453888,293,574
2187,668587383441514497,975,1552
2188,668567822092664832,49,219
2189,668544745690562560,209,475
2190,668542336805281792,193,423
2191,668537837512433665,63,237
2192,668528771708952576,204,430
2193,668507509523615744,94,302
2194,668496999348633600,120,379
2195,668484198282485761,215,388
2196,668480044826800133,131,421
2197,668466899341221888,465,814
2198,668297328638447616,272,580
2199,668291999406125056,29,226
2200,668286279830867968,125,467
2201,668274247790391296,212,762
2202,668268907921326080,212,511
2203,668256321989451776,543,1199
2204,668248472370458624,430,880
2205,668237644992782336,2571,5706
2206,668226093875376128,92,269
2207,668221241640230912,179,474
2208,668204964695683073,182,518
2209,668190681446379520,183,601
2210,668171859951755264,172,450
2211,668154635664932864,286,463
2212,668142349051129856,257,537
2213,668113020489474048,217,619
2214,667937095915278337,727,1152
2215,667924896115245057,98,275
2216,667915453470232577,51,196
2217,667911425562669056,264,452
2218,667902449697558528,349,796
2219,667886921285246976,975,1725
2220,667885044254572545,426,768
2221,667878741721415682,107,369
2222,667873844930215936,369,578
2223,667866724293877760,941,2815
2224,667861340749471744,74,229
2225,667832474953625600,57,269
2226,667806454573760512,448,979
2227,667801013445750784,85,297
2228,667793409583771648,304,643
2229,667782464991965184,225,381
2230,667773195014021121,47,215
2231,667766675769573376,199,401
2232,667728196545200128,139,349
2233,667724302356258817,288,443
2234,667550904950915073,30,0
2235,667550882905632768,26,0
2236,667549055577362432,2056,5318
2237,667546741521195010,115,316
2238,667544320556335104,484,791
2239,667538891197542400,60,189
2240,667534815156183040,482,757
2241,667530908589760512,218,431
2242,667524857454854144,1025,1566
2243,667517642048163840,176,344
2244,667509364010450944,1941,6302
2245,667502640335572993,201,503
2246,667495797102141441,243,482
2247,667491009379606528,206,480
2248,667470559035432960,88,233
2249,667455448082227200,56,179
2250,667453023279554560,80,292
2251,667443425659232256,528,714
2252,667437278097252352,214,413
2253,667435689202614272,79,283
2254,667405339315146752,204,431
2255,667393430834667520,51,177
2256,667369227918143488,151,337
2257,667211855547486208,220,444
2258,667200525029539841,238,569
2259,667192066997374976,88,351
2260,667188689915760640,357,678
2261,667182792070062081,5558,13116
2262,667177989038297088,50,177
2263,667176164155375616,414,557
2264,667174963120574464,71,227
2265,667171260800061440,75,201
2266,667165590075940865,1025,2477
2267,667160273090932737,55,232
2268,667152164079423490,15276,43930
2269,667138269671505920,1978,4194
2270,667119796878725120,118,304
2271,667090893657276420,112,305
2272,667073648344346624,107,371
2273,667070482143944705,13,75
2274,667065535570550784,40,155
2275,667062181243039745,47,201
2276,667044094246576128,44,172
2277,667012601033924608,197,418
2278,666996132027977728,80,223
2279,666983947667116034,882,2337
2280,666837028449972224,495,743
2281,666835007768551424,71,193
2282,666826780179869698,81,234
2283,666817836334096384,229,467
2284,666804364988780544,82,213
2285,666786068205871104,434,685
2286,666781792255496192,173,351
2287,666776908487630848,153,316
2288,666739327293083650,60,215
2289,666701168228331520,194,388
2290,666691418707132416,44,169
2291,666649482315059201,564,1023
2292,666644823164719104,73,216
2293,666454714377183233,191,465
2294,666447344410484738,18,94
2295,666437273139982337,42,110
2296,666435652385423360,45,146
2297,666430724426358785,172,288
2298,666428276349472768,71,147
2299,666421158376562688,95,289
2300,666418789513326592,40,110
2301,666411507551481857,283,392
2302,666407126856765440,31,98
2303,666396247373291520,72,151
2304,666373753744588802,76,168
2305,666362758909284353,495,689
2306,666353288456101888,63,192
2307,666345417576210432,128,266
2308,666337882303524864,81,174
2309,666293911632134144,306,447
2310,666287406224695296,57,131
2311,666273097616637952,69,156
2312,666268910803644416,32,93
2313,666104133288665088,5729,13145
2314,666102155909144576,11,69
2315,666099513787052032,57,139
2316,666094000022159362,65,152
2317,666082916733198337,41,100
2318,666073100786774016,140,280
2319,666071193221509120,52,134
2320,666063827256086533,188,431
2321,666058600524156928,49,103
2322,666057090499244032,118,263
2323,666055525042405380,211,395
2324,666051853826850816,740,1081
2325,666050758794694657,51,119
2326,666049248165822465,38,93
2327,666044226329800704,122,259
2328,666033412701032449,39,107
2329,666029285002620928,41,118
2330,666020888022790149,443,2344
